2026-01-10 04:58:25.107 | INFO     | ArbitrageBot         | system_orchestrator.py:187 | ✅ Enterprise logging initialized for system: ARB_1768013905_94276
2026-01-10 05:53:57.580 | INFO     | ArbitrageBot         | system_orchestrator.py:1114 | 📈 System Metrics: Cycles: 6 | Trades: 0 | Profit: $0.0 | Win Rate: 0.0% | API Success: 100.0%
2026-01-10 05:54:06.610 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:54:09.464 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:54:09.464 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:54:09.660 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:54:09.661 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:54:10.244 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:54:10.245 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:54:19.775 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:54:22.261 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:54:22.261 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:54:22.459 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:54:22.459 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:54:23.111 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:54:23.112 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:54:32.184 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:54:34.959 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:54:34.959 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:54:35.157 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:54:35.157 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:54:35.689 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:54:35.689 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:54:44.739 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:54:47.524 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:54:47.524 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:54:47.713 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:54:47.713 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:54:48.298 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:54:48.299 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:54:54.880 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:54:57.744 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:54:57.744 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:54:57.943 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:54:57.943 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:54:58.490 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:54:58.491 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:54:58.493 | INFO     | ArbitrageBot         | system_orchestrator.py:1114 | 📈 System Metrics: Cycles: 11 | Trades: 0 | Profit: $0.0 | Win Rate: 0.0% | API Success: 100.0%
2026-01-10 05:55:05.040 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:07.811 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:07.812 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:08.015 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:08.015 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:08.576 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:08.577 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:15.151 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:17.933 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:17.933 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:18.134 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:18.134 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:18.682 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:18.683 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:25.214 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:28.218 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:28.219 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:28.423 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:28.424 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:29.110 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:29.111 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:35.677 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:38.465 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:38.466 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:38.659 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:38.660 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:39.190 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:39.191 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:45.710 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:48.713 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:48.713 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:48.912 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:48.912 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:49.445 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:49.446 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:56.132 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:55:58.798 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:55:58.798 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:55:59.010 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:55:59.011 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:55:59.547 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:55:59.547 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:55:59.548 | INFO     | ArbitrageBot         | system_orchestrator.py:1114 | 📈 System Metrics: Cycles: 17 | Trades: 0 | Profit: $0.0 | Win Rate: 0.0% | API Success: 100.0%
2026-01-10 05:56:06.156 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:56:08.944 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:56:08.945 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:56:09.145 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:56:09.146 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:56:09.697 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:56:09.698 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:56:16.225 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:56:19.013 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:56:19.014 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:56:19.207 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:56:19.207 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:56:19.751 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:56:19.752 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:56:26.351 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:56:29.132 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:56:29.132 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:56:29.327 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:56:29.327 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:56:29.876 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:56:29.877 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:56:36.419 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:56:39.214 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:56:39.215 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:56:39.413 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:56:39.413 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:56:39.978 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
2026-01-10 05:56:39.979 | ERROR    | ArbitrageBot         | system_orchestrator.py:805 | Inventory management error: 'ArbitrageBot' object has no attribute 'exchange_assets'
2026-01-10 05:56:46.574 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for KRAKEN...
2026-01-10 05:56:49.365 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ KRAKEN Balance: BTC=0.014755, USDT=$1495.30, Total≈$2823.21
2026-01-10 05:56:49.365 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for BINANCE...
2026-01-10 05:56:49.563 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ BINANCE Balance: BTC=0.007757, USDT=$1499.40, Total≈$2198.03
2026-01-10 05:56:49.564 | INFO     | ArbitrageBot         | system_orchestrator.py:634 | 🔄 Fetching balance for COINBASE...
2026-01-10 05:56:50.164 | INFO     | ArbitrageBot         | system_orchestrator.py:747 | ✅ COINBASE Balance: BTC=0.005287, USDT=$0.00, Total≈$1975.60
